"ID","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6364661","OXXO SUC 50EIK GONZAGA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Miguel Hidalgo y Costilla","CALLE","José Garibaldi","CALLE","Cuauhtémoc","CALLE","Fray Servando Teresa de Mier","221","PONIENTE",,,"0",,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1686","012",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.6679519","-100.31790194","2013-07"
"6364326","OXXO SUC 50EIM AMARANTOS II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Doctor Martín Luther King","CALLE","General Manuel M. Diéguez","CALLE","Naciones Unidas","CALLE","Eugenio A. Benavides","500",,,,"0",,"COLONIA","LOS AMARANTOS",,,,"66613","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0827","008",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.81421374","-100.25578526","2013-07"
"6373598","OXXO SUC 50EIX CAMA LAS ESCOBAS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Río Missouri","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","1871",,,,"0",,"COLONIA","DOS RIOS",,,,"67196","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","2597","010",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68113654","-100.17183923","2014-12"
"6373638","OXXO SUC 50EKK VALLE SANJOSE II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","REAL","CALLE","SEÑORIAL","AVENIDA","VIRREY","AVENIDA","IMPERIAL","300",,,,,,"COLONIA","VALLE DE LINCOLN SECTOR SAN JOSE",,,,"66023","19","NUEVO LEÓN   ","018","García","0025","Valle de Lincoln","1046","015",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.79844769","-100.46194804","2014-12"
"6371860","OXXO SUC 50ELM EL MILAGRO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","Julián Treviño Elizondo","CARRETERA","Héctor Caballero","CARRETERA","16 de Septiembre","CARRETERA","Sin Referencia","0",,,,"0",,"COLONIA","LA ENCARNACION",,,,"66633","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0598","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.74483549","-100.18035905","2010-07"
"6370782","OXXO SUC 50ELQ EL CARMEN MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","MONTERREY MONCLOVA","CARRETERA","NINGUNO","CARRETERA","NINGUNO","CARRETERA","NINGUNO","0","SN",,,,,"COLONIA","EL CARMEN",,,,"66550","19","NUEVO LEÓN   ","010","El Carmen","0048","Los Fresnos Uno","0016","800",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.89297039","-100.34982501","2010-07"
"6781159","OXXO SUC 50ELS COLON III MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","CRISTÓBAL COLÓN","AVENIDA","JUAN ZUAZUA","CALLE","IGNACIO ZARAGOZA","CALLE","DEMOCRACIA","207",,,,,,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1277","011",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68530223","-100.30738804","2017-03"
"6369255","OXXO SUC 50EML MALAGA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","Avenida PASEO del Acueducto","AVENIDA","Barcelona","AVENIDA","Camino al Panteón","AVENIDA","Málaga","6674",,,,"0",,"COLONIA","SATELITE ACUEDUCTO",,,,"64968","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2896","008",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.59261955","-100.26609921","2010-07"
"6850907","OXXO SUC 50EMX EMPRESARIO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","DEL EMPRESARIO","CALLE","RÍO TIGRIS","CALLE","PASEO DE CHIHUAHUA","CALLE","SAUCILLO","2201",,,,,,"COLONIA","PRIVADA SAN CARLOS",,,,"67134","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","2671","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68403232","-100.17960788","2018-11"
"6370837","OXXO SUC 50ENG ELENA GARRO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Licenciado Manuel Ordóñez","OTRO (ESPECIFIQUE)","Sor Juana Inés de la Cruz","OTRO (ESPECIFIQUE)","Ninguno","OTRO (ESPECIFIQUE)","Elena Garro","802",,,,"0",,"COLONIA","CUMBRES DE SANTA CATARINA",,,,"66358","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0935","024",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68124077","-100.48431874","2010-07"
"6371236","OXXO SUC 50ENI AVENIDA D MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","AVENIDA D","AVENIDA","BONIFACIO SALINAS","AVENIDA","JUAN MONTEMAYOR","CALLE","DEL TEATRO","1101",,,,,,"COLONIA","HACIENDA LOS MORALES",,,,"66495","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1445","028",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.71159157","-100.23911567","2010-07"
"6788669","OXXO SUC 50ENM EX HDA SAN FCOMTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","SANTA TERESA DE JESUS","AVENIDA","SAN FRANCISCO","AVENIDA","SAN MIGUEL","AVENIDA","CATALINA DE SERNA","351",,,,,,"COLONIA","EX HACIENDA SAN FRANCISCO",,,,"66632","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","1401","035",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.74903721","-100.23967825","2017-03"
"6364417","OXXO SUC 50ENN VALLE DE SANJOSE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","CAMINO A SAN JOSÉ","AVENIDA","AVENIDA DE LA HACIENDA","CALLE","MIRADOR","CALLE","PLAZA","0","SN",,,,,"COLONIA","VALLE DE LINCOLN SECTOR SAN JOSE",,,,"66023","19","NUEVO LEÓN   ","018","García","0025","Valle de Lincoln","1046","030",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.79586922","-100.46213479","2010-07"
"6371221","OXXO SUC 50ENR ENCARNACION MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","IGNACIO SEPULVEDA","CALLE","HECTOR CABALLERO","CALLE","NINGUNO","CALLE","NINGUNO","332",,,,,,"COLONIA","LA ENCARNACION",,,,"66633","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0278","005",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.73341991","-100.19909138","2010-07"
"6364613","OXXO SUC 50EOA ALFAREROS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","LAZARO CARDENAS","AVENIDA","NINGUNO","AVENIDA","NINGUNO","AVENIDA","NINGUNO","1300",,,,,,"COLONIA","ALFAREROS",,,,"64753","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2468","025",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.63765154","-100.31190194","2010-07"
"6370831","OXXO SUC 50EPY PEPY MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","ITURBIDE","CALLE","PORFIRIO DÍAZ","CALLE","GUADALUPE VICTORIA","CALLE","CUAUHTÉMOC","105",,,,,,"COLONIA","SABINAS HIDALGO CENTRO",,,,"65200","19","NUEVO LEÓN   ","044","Sabinas Hidalgo","0001","Ciudad Sabinas Hidalgo","057A","004",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","26.50344768","-100.17982357","2010-07"
"6364419","OXXO SUC 50EQQ VALLE DEL FRAILE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","AVENIDA DEL FRAILE","VIADUCTO","NINGUNO","VIADUCTO","NINGUNO","VIADUCTO","NINGUNO","901",,,,,,"COLONIA","VALLE DE LINCONL, SECTOR FRAILE",,,,"66023","19","NUEVO LEÓN   ","018","García","0025","Valle de Lincoln","0974","033",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.79311542","-100.47407312","2010-07"
"6369560","OXXO SUC 50ESK ESCAMILLA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","CONSTITUYENTES DE NUEVO LEÓN","CALLE","VISTA BOULEVARD","CALLE","SITIO DE CUAUTLA","CALLE","PLAN DE AYUTLA (LICENCIADO ADOLFO DUCLO SALINAS)","103",,,,,,"COLONIA","EDUARDO ESCAMILLA",,,,"67120","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","189A","027",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.69625183","-100.26170232","2010-07"
"6371185","OXXO SUC 50ESP ESPINOZA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","ALBINO ESPINOSA","CALLE","VENUSTIANO CARRANZA","CALLE","MARTIN DE ZAVALA","CALLE","M M DE LLANO","1821",,,,,,"COLONIA","ZONA CENTRO",,,,"64720","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1489","033",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67981031","-100.33117235","2010-07"
"6365808","OXXO SUC 50EST 216 ESTADIO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","RICARDO COVARRUBIAS","CALLE","UNION","CALLE","DOS DE ABRIL","CALLE","NINGUNO","3000",,,,,,"COLONIA","ESTADIO",,,,"64830","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","4661","034",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.65306402","-100.28403349","2010-07"
"6364334","OXXO SUC 50ESY PDE LAS FLORES 3 MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Avenida del Colector","CALLE","Florencia","CALLE","Avenio","CALLE","Oxford","392",,,,"0",,"COLONIA","PASEO DE LAS FLORES",,,,"66643","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","2363","034",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.76206587","-100.1387739","2014-12"
"6371211","OXXO SUC 50ETS ESTELARIS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","ESTELARIS","CALLE","E SEXTA","CALLE","SANTA ISABEL","CALLE","NINGUNO","4823",,,,,,"COLONIA","METROPLEX 1",,,,"66612","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0850","008",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.79711211","-100.24865011","2010-07"
"6848258","OXXO SUC 50EU1 BRIGIDA GARCIA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","JARDINES DEL RÍO","CALLE","BRÍGIDA GARCÍA","CALLE","RÍO PÁNUCO","CALLE","RÍO MISSISSIPPI","342",,,,,,"COLONIA","JARDINES DEL RIO",,,,"67116","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1921","021",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.70052656","-100.1873813","2018-03"
"6369224","OXXO SUC 50EUD EL URO II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","Nacional","CARRETERA","Paseo del Oeste","CARRETERA","Camino a las Calebas","CARRETERA","Antiguo Camino a Villa de Santiago","0",,,,"0",,"COLONIA","EX COM LA ESTANZUELA",,,,"67303","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","3080","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.56594266","-100.23882405","2010-07"
"6369227","OXXO SUC 50EUK EUCALIPTO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Santo Domingo","OTRO (ESPECIFIQUE)","Eucalipto","OTRO (ESPECIFIQUE)","Roble","OTRO (ESPECIFIQUE)","Bernardo Reyes","71",,,,"0",,"COLONIA","NUEVO MEZQUITAL 1ER SECT",,,,"66630","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0174","043",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.76580209","-100.23676243","2010-07"
"6370841","OXXO SUC 50EVG ENTVILLA DE GCIAMTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","Monterrey-García","CARRETERA","Ninguno","CARRETERA","Ninguno","CARRETERA","Calle del Molino","3997","A",,,"0",,"COLONIA","INDUSTRIAL LAS PALMAS",,,,"66368","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","1469","003",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.69748097","-100.5154949","2010-07"
"6845186","OXXO SUC 50EVP MEGALIBRAMIENTO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","LIBRAMIENTO MTY-SALTILLO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","985","A",,,,,"COLONIA","JARDINES DEL CANADA",,,,"66050","19","NUEVO LEÓN   ","021","General Escobedo","0151","La Loma","115A","800",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.83875333","-100.28161417","2018-03"
"6364311","OXXO SUC 50EWI VILLAS DE HUINALA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","Julián Treviño Elizondo","CARRETERA","Valle Real","CARRETERA","Hacienda San Javier","CARRETERA","París","398","A",,,"0",,"COLONIA","VILLAS DEL HUINALA",,,,"66634","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0583","048",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.74663289","-100.19409183","2010-07"
"6373639","OXXO SUC 50EWW TOSCANA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","CASTILLA","CALLE","TOSCANA","CALLE","NINGUNO","CALLE","NINGUNO","251",,,,,,"COLONIA","VALLE DEL NORTE",,,,"65503","19","NUEVO LEÓN   ","045","Salinas Victoria","0551","Valle del Norte","0168","057",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.879342","-100.25596823","2014-12"
"6855058","OXXO SUC 50EXA 2DA AVENIDA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","DIEGO DÍAZ DE BERLANGA","CALLE","SEGUNDA AVENIDA","CALLE","3A AVENIDA","CALLE","NARANJO","420",,,,,,"COLONIA","HACIENDA DE SANTO DOMINGO",,,,"66449","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","095A","003",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.751531","-100.25389654","2020-04"
"6850863","OXXO SUC 50EXS ABETO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","LOS NOGALES","CALLE","AZUCENA","CALLE","VIOLETAS","CALLE","FLORES","622",,,,,,"COLONIA","BOSQUES DE LOS NOGALES",,,,"65515","19","NUEVO LEÓN   ","045","Salinas Victoria","0559","Bosques de los Nogales","0168","038",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.89082129","-100.26764944","2018-11"
"6814247","OXXO SUC 50EXV GALICIA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","TORTOSA","CALLE","GALICIA","CALLE","ALMADÉN","AVENIDA","CAPITÁN JOSÉ DE TREVIÑO","103",,,,,,"COLONIA","VILLAS DEL PARQUE",,,,"66055","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","1323","007",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.78173264","-100.31204881","2017-11"
"6369593","OXXO SUC 50EXW LA EXPO GPE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","BENITO JUÁREZ","CALLE","5 DE MAYO","AVENIDA","EXPOSICIÓN","CALLE","MIGUEL HIDALGO Y COSTILLA","0","SN",,,,,"CIUDAD","COLONIA GUERRA",,,,"67100","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1419","003",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67944019","-100.24590974","2010-07"
"6367694","OXXO SUC 50EXY EL FRAILE MTA","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","CARRETERA NACIONAL","AVENIDA","LICENCIADO RAMIRO TAMEZ M.","CALLE","NINGUNO","CALLE","LOS ADOBES","0","SN",,,,,"COLONIA","LAS RAICES",,,,"67380","19","NUEVO LEÓN   ","004","Allende","0001","Ciudad de Allende","031A","017",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.26620522","-100.00710638","2010-07"
"6852065","OXXO SUC 50EY1 EST SANTA CATARINA","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","Monterrey-Saltillo","CALLE","PILASTRA","CALLE","Ninguno","VIADUCTO","Ninguno","349",,,,"0",,"COLONIA","LOS TREVIÑO",,,,"66368","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0831","039",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67541253","-100.44300267","2018-11"
"6370549","OXXO SUC 50EYP CENTRO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","PADRE MIER","CALLE","MARIANO ESCOBEDO","CALLE","EMILIO CARRANZA","CALLE","NINGUNO","483",,,,,,"COLONIA","ZONA CENTRO",,,,"64720","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1741","025",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.66818985","-100.31204406","2010-07"
"6367746","OXXO SUC 50EZJ ROCA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","JULIO A. ROCA","CALLE","BARTOLOME MITRE","CALLE","JOSE F URIBURO","CALLE","JOSE DE SAN MARTIN","8602",,,,,,"COLONIA","SAN MARTIN",,,,"64210","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0052","007",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.75623002","-100.35679047","2014-12"
"6708068","OXXO SUC 50EZK SAN BLAS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","AVENIDA DEL HOSPITAL","CALLE","DOCTOR JESÚS ROMO ARMEIRA","VIADUCTO","NINGUNO","AVENIDA","DOCTOR JOSÉ MARÍA VERTIZ","100",,,,,,"COLONIA","VALLE DE SAN BLAS",,,,"66025","19","NUEVO LEÓN   ","018","García","0001","García","107A","005",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.80530424","-100.56456509","2016-01"
"6848404","OXXO SUC 50F1N ANGELOPOLIS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","San Antonio","CALLE","SAN ANTONIO","CALLE","Ninguno","CALLE","Ninguno","454",,,,"0",,"COLONIA","SAN FRANCISCO",,,,"67275","19","NUEVO LEÓN   ","031","Juárez","0001","Ciudad Benito Juárez","1993","002",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.61913336","-100.1293818","2018-03"
"6850911","OXXO SUC 50F1Q SEMILLERO OBISPADO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Belisario Domínguez","CALLE","Sierra Madre","CALLE","Cerro del Topo","CALLE","Miguel Hidalgo y Costilla","2470","A L 4,5,6",,,"0",,"COLONIA","OBISPADO","OTRO CONGLOMERADO","SEMILLERO OBISPADO","4, 5 Y 6","64060","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","4144","025",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67338799","-100.34701044","2018-11"
"6796605","OXXO SUC 50F2F MISION II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","MITRAS","AVENIDA","ACACIA","AVENIDA","VILLA CONCORDIA","AVENIDA","DE LOS PETALOS","907",,,,,,"COLONIA","MISION DE SANTA CATARINA",,,,"66360","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","1365","011",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.69541223","-100.44678972","2017-11"
"6797397","OXXO SUC 50F4E SANTA MARIA II","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","ANTONIO L. RODRÍGUEZ","PRIVADA","SANTA MARÍA","AVENIDA","ROGELIO CANTÚ GÓMEZ","BOULEVARD","DÍAZ ORDAZ","2000",,"CENTRO Y PLAZA COMERCIAL","PISO 1","1",,"COLONIA","SANTA MARIA","CENTRO Y PLAZA COMERCIAL","SANTA MARIA","1","64650","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1826","009",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67154743","-100.37725416","2017-11"
"6850755","OXXO SUC 50F6D BOREAL MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","BOSQUE BOREAL","CALLE","CAMINO A CHARCO BLANCO","CALLE","BOSQUE DE EUCALIPTO","CALLE","NINGUNO","1503",,,,,,"FRACCIONAMIENTO","BOSQUE BOREAL",,,,"66647","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","2414","004",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.72451197","-100.1567535","2018-11"
"6854762","OXXO SUC 50F9I LAZARO CARDENAS II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","COAHUILA","AVENIDA","GENERAL LÁZARO CÁRDENAS","VIADUCTO","NINGUNO","VIADUCTO","NINGUNO","0","SN",,,,,"COLONIA","LA ROSITA",,,,"67176","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","2493","028",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.66919316","-100.23263752","2020-04"
"6854971","OXXO SUC 50FAF LINCOLN ELITE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","NINGUNO","CALLE","CRETA","VIADUCTO","NINGUNO","VIADUCTO","NINGUNO","1101",,,,,,"COLONIA","VALLE DE LINCOLN SECTOR ELITE",,,,"66026","19","NUEVO LEÓN   ","018","García","0025","Valle de Lincoln","1385","013",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.78863188","-100.49313237","2020-04"
"6370662","OXXO SUC 50FAR ANTONIO L RDZ MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","Maestro Israel Cavazos Garza","AVENIDA","Antonio L. Rodríguez","AVENIDA","De los Lirios","AVENIDA","Ninguno","1200",,,,"0",,"COLONIA","ROBLE SANTA MARIA",,,,"67190","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1635","046",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.65835568","-100.18091733","2010-07"
"6370822","OXXO SUC 50FAX JUAN I RAMON MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Juan Ignacio Ramón","OTRO (ESPECIFIQUE)","Colegio Civil","OTRO (ESPECIFIQUE)","Licenciado Benito Juárez","OTRO (ESPECIFIQUE)","Ignacio Allende","160","PONIENTE",,,"0",,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1686","009",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67129414","-100.31591003","2010-07"
